bodyId,type,class,instance,rootSide,somaSide,nt_consensus_nt
13386,VM7v_adPN,ALPN,VM7v_adPN_R,,R,acetylcholine
13389,M_vPNml50,ALPN,M_vPNml50_R,,R,gaba
13390,LHAV3p1,,LHAV3p1_L,,L,glutamate
13392,hDeltaH,CX,hDeltaH_14_C8,,L,acetylcholine
13395,ER4m,CX,ER4m_R,,R,gaba
13411,FB8B,CX,FB8B_L,,L,glutamate
13417,hDeltaB,CX,hDeltaB_03_C3,,R,acetylcholine
13418,FB6D,CX,FB6D_R,,R,glutamate
13423,D_adPN,ALPN,D_adPN_L,,L,acetylcholine
13431,lLN2T_b,ALLN,lLN2T_b(Tortuous)_L,,L,acetylcholine
13434,ER4m,CX,ER4m_R,,R,gaba
13435,LHAD1f2,,LHAD1f2_L,,L,glutamate
13450,LAL100,,LAL100_L,,L,gaba
13463,LAL111,,LAL111_L,,L,gaba
13470,DC3_adPN,ALPN,DC3_adPN_L,,L,acetylcholine
13479,DC2_adPN,ALPN,DC2_adPN_L,,L,acetylcholine
13480,VC3_adPN,ALPN,VC3_adPN_R,,R,acetylcholine
13483,DA1_lPN,ALPN,DA1_lPN_L,,L,acetylcholine
13490,PFL2,CX,PFL2(PB12b)_L1_C5,,L,acetylcholine
13500,LHAV2p1,,LHAV2p1_R,,R,acetylcholine
13517,LAL203,,LAL203_R,,R,acetylcholine
13529,M_l2PNl22,ALPN,M_l2PNl22_L,,L,acetylcholine
13550,lLN2X12,ALLN,lLN2X12_L,,L,acetylcholine
13556,LHAD1f2,,LHAD1f2_R,,R,glutamate
13559,FB4Y,CX,FB4Y_L,,L,serotonin
13560,M_lvPNm25,ALPN,M_lvPNm25_R,,R,acetylcholine
13571,VP3+_l2PN,ALPN,VP3+_l2PN_L,,L,acetylcholine
13582,VA1v_adPN,ALPN,VA1v_adPN_L,,L,acetylcholine
13583,DA1_lPN,ALPN,DA1_lPN_L,,L,acetylcholine
13596,M_lvPNm24,ALPN,M_lvPNm24_R,,R,acetylcholine
13607,LAL137,,LAL137_R,,R,acetylcholine
13610,M_l2PNm16,ALPN,M_l2PNm16_R,,R,acetylcholine
13613,LHPV5e3,,LHPV5e3_R,,R,acetylcholine
13621,,ALLN,,,R,acetylcholine
13650,FB4F_c,CX,FB4F_c_L,,L,glutamate
13664,LHAV3k1,,LHAV3k1_R,,R,acetylcholine
13666,M_l2PNm16,ALPN,M_l2PNm16_R,,R,acetylcholine
13667,LAL168,,LAL168_L,,L,acetylcholine
13683,M_vPNml55,ALPN,M_vPNml55_L,,L,gaba
13684,VC3_adPN,ALPN,VC3_adPN_L,,L,acetylcholine
13692,LAL121,,LAL121_L,,L,glutamate
13710,LAL152,,LAL152_R,,R,acetylcholine
13716,,ALLN,,,R,unclear
13724,LAL100,,LAL100_R,,R,gaba
13725,VA1d_adPN,ALPN,VA1d_adPN_R,,R,acetylcholine
13728,MBON12,MBON,MBON12(y2a'1)_L,,L,acetylcholine
13732,hDeltaI,CX,hDeltaI_07_C6,,R,acetylcholine
13735,LHAV3k2,,LHAV3k2_L,,L,acetylcholine
13760,LAL072,,LAL072_R,,R,glutamate
13761,LHPV6g1,,LHPV6g1_L,,L,glutamate
13767,VP1l+VP3_ilPN,ALPN,VP1l+VP3_ilPN_L,,L,acetylcholine
13768,MBON12,MBON,MBON12(y2a'1)_L,,L,acetylcholine
13800,LAL145,,LAL145_R,,R,acetylcholine
13804,LHPV6a10,,LHPV6a10_L,,L,acetylcholine
13821,lLN2X12,ALLN,lLN2X12_R,,R,acetylcholine
13824,LAL053,,LAL053_R,,R,glutamate
13832,M_vPNml50,ALPN,M_vPNml50_R,,R,gaba
13858,LAL158,,LAL158_L,,L,acetylcholine
13860,LAL154,,LAL154_R,,R,acetylcholine
13862,FB2I_a,CX,FB2I_a_L,,L,glutamate
13877,LAL159,,LAL159_R,,R,acetylcholine
13886,LHAV2d1,,LHAV2d1_R,,R,acetylcholine
13892,PFR_b,CX,PFR_b(PB11b)_R1_C1_irreg,,R,acetylcholine
13893,FB3C,CX,FB3C_R,,R,gaba
13896,LAL158,,LAL158_R,,R,acetylcholine
13902,FB2I_a,CX,FB2I_a_L,,L,glutamate
13906,M_vPNml63,ALPN,M_vPNml63_R,,R,gaba
13914,hDeltaK,CX,hDeltaK_07_C6c,,R,acetylcholine
13930,LAL102,,LAL102_R,,R,gaba
13936,LHPV2g1,,LHPV2g1_L,,L,acetylcholine
13940,M_l2PN3t18,ALPN,M_l2PN3t18_L,,L,acetylcholine
13944,lLN2X02,ALLN,lLN2X02_R,,R,gaba
13946,LHPV10c1,,LHPV10c1_L,,L,gaba
13951,M_vPNml50,ALPN,M_vPNml50_L,,L,gaba
13972,VM7v_adPN,ALPN,VM7v_adPN_L,,L,acetylcholine
13981,M_l2PN10t19,ALPN,M_l2PN10t19_R,,R,acetylcholine
13985,ER4m,CX,ER4m_L,,L,gaba
13991,LAL157,,LAL157_R,,R,acetylcholine
13999,ER3w_c,CX,ER3w_c_R,,R,gaba
14019,lLN10,ALLN,lLN10_R,,R,unclear
14040,LAL081,,LAL081_L,,L,acetylcholine
14064,LAL007,,LAL007_R,,R,acetylcholine
14066,LHAV3f1,,LHAV3f1_R,,R,glutamate
14076,LAL193,,LAL193_L,,L,acetylcholine
14093,LAL099,,LAL099_L,,L,gaba
14120,FB2D,CX,FB2D_R,,R,glutamate
14137,LAL195,,LAL195_L,,L,acetylcholine
14139,LHPV8a1,,LHPV8a1_L,,L,acetylcholine
14158,M_l2PN3t18,ALPN,M_l2PN3t18_R,,R,acetylcholine
14161,lLN2X12,ALLN,lLN2X12_L,,L,acetylcholine
14188,LAL304m,,LAL304m_R,,R,acetylcholine
14190,LAL001,,LAL001_R,,R,glutamate
14192,LAL051,,LAL051_L,,L,glutamate
14221,MBON18,MBON,MBON18(a2sc)_R,,R,acetylcholine
14222,FB7A,CX,FB7A_R,,R,glutamate
14223,LAL169,,LAL169_R,,R,acetylcholine
14243,lLN2T_b,ALLN,lLN2T_b(Tortuous)_L,,L,acetylcholine
14250,LHAV3m1,,LHAV3m1_L,,L,gaba
14259,LAL046,,LAL046_R,,R,gaba
14275,LHPV7c1,,LHPV7c1_R,,R,acetylcholine
14276,LAL195,,LAL195_R,,R,acetylcholine
14284,ER5,CX,ER5_R,,R,gaba
14308,ER4m,CX,ER4m_L,,L,gaba
14319,M_l2PN3t18,ALPN,M_l2PN3t18_R,,R,acetylcholine
14339,VA1v_adPN,ALPN,VA1v_adPN_L,,L,acetylcholine
14340,V_l2PN,ALPN,V_l2PN_L,,L,acetylcholine
14343,lLN2R_a,ALLN,lLN2R_a_L,,L,gaba
14360,M_smPNm1,ALPN,M_smPNm1_R,,R,gaba
14381,LHAV2k8,,LHAV2k8_L,,L,acetylcholine
14386,vLN24,ALLN,vLN24_L,,L,acetylcholine
14391,M_ilPNm90,ALPN,M_ilPNm90(M_ilPN8t91)_L,,L,acetylcholine
14415,LAL119,,LAL119_R,,R,acetylcholine
14419,VP2_l2PN,ALPN,VP2_l2PN_R,,R,acetylcholine
14420,FB4X,CX,FB4X_R,,R,glutamate
14423,LHPV5l1,,LHPV5l1_R,,R,acetylcholine
14427,VM5v_adPN,ALPN,VM5v_adPN_L,,L,acetylcholine
14430,VM7d_adPN,ALPN,VM7d_adPN_L,,L,acetylcholine
14434,FB4Y,CX,FB4Y_R,,R,serotonin
14435,LAL144,,LAL144_R,,R,acetylcholine
14437,VP3+VP1l_ivPN,ALPN,VP3+VP1l_ivPN_R,,R,acetylcholine
14438,LAL304m,,LAL304m_L,,L,acetylcholine
14442,VC3_adPN,ALPN,VC3_adPN_L,,L,acetylcholine
14464,ER6,CX,ER6_L,,L,gaba
14482,ER4m,CX,ER4m_R,,R,gaba
14497,LHPV9b1,,LHPV9b1_R,,R,glutamate
14506,M_lvPNm24,ALPN,M_lvPNm24_L,,L,acetylcholine
14507,EPG,CX,EPG(PB08)_R7,,R,acetylcholine
14509,Delta7,CX,Delta7(PB15)_L4R6_R,,R,glutamate
14510,VA1v_adPN,ALPN,VA1v_adPN_R,,R,acetylcholine
14514,LHPV8a1,,LHPV8a1_R,,R,acetylcholine
14526,M_lvPNm37,ALPN,M_lvPNm37_L,,L,acetylcholine
14530,DA4l_adPN,ALPN,DA4l_adPN_R,,R,acetylcholine
14540,FB6H,CX,FB6H_R,,R,unclear
14542,LAL139,,LAL139_R,,R,gaba
14552,EL,CX,EL_L,,L,octopamine
14573,M_l2PNl23,ALPN,M_l2PNl23_R,,R,acetylcholine
14601,LHPV2h1,,LHPV2h1_L,,L,acetylcholine
14607,VM5v_adPN,ALPN,VM5v_adPN_L,,L,acetylcholine
14609,LHAD2b1,,LHAD2b1_R,,R,acetylcholine
14619,LAL052,,LAL052_R,,R,glutamate
14631,PFNp_c,CX,PFNp_c,,L,acetylcholine
14661,D_adPN,ALPN,D_adPN_L,,L,acetylcholine
14663,PFL1,CX,PFL1(PB12a)_R7_C1,,R,acetylcholine
14665,VM2_adPN,ALPN,VM2_adPN_L,,L,acetylcholine
14666,VP3+_l2PN,ALPN,VP3+_l2PN_L,,L,acetylcholine
14667,LHPD5d1,,LHPD5d1_R,,R,acetylcholine
14674,LAL013,,LAL013_R,,R,acetylcholine
14677,FB5I,CX,FB5I_L,,L,glutamate
14685,VC3_adPN,ALPN,VC3_adPN_L,,L,acetylcholine
14703,FB8F_a,CX,FB8F_a_L,,L,glutamate
14710,LHPV6m1,,LHPV6m1_L,,L,glutamate
14717,LAL304m,,LAL304m_R,,R,acetylcholine
14722,M_l2PN10t19,ALPN,M_l2PN10t19_R,,R,acetylcholine
14727,EPG,CX,EPG(PB08)_L7,,L,acetylcholine
14729,PFL2,CX,PFL2(PB12b)_R1_C5,,R,acetylcholine
14746,LAL304m,,LAL304m_L,,L,acetylcholine
14750,vLN29,ALLN,vLN29_R,,R,unclear
14771,LHAV2b3,,LHAV2b3_L,,L,acetylcholine
14787,LAL163,,LAL163_R,,R,acetylcholine
14799,LHAV3m1,,LHAV3m1_R,,R,gaba
14802,VA7m_lPN,ALPN,VA7m_lPN_R,,R,acetylcholine
14806,Delta7,CX,Delta7(PB15)_L8R1R9_L,,L,glutamate
14816,Delta7,CX,Delta7(PB15)_L6R4_L,,L,glutamate
14821,LHAV3h1,,LHAV3h1_R,,R,acetylcholine
14828,LAL055,,LAL055_R,,R,acetylcholine
14830,LAL171,,LAL171_L,,L,acetylcholine
14840,LAL101,,LAL101_R,,R,gaba
14843,LHAV3h1,,LHAV3h1_L,,L,acetylcholine
14849,DM5_lPN,ALPN,DM5_lPN_R,,R,acetylcholine
14869,LAL072,,LAL072_L,,L,glutamate
14871,EL,CX,EL_R,,R,octopamine
14874,D_adPN,ALPN,D_adPN_L,,L,acetylcholine
14881,GLNO,CX,GLNO(LAL-NO1)_R,,R,unclear
14893,LHAV2b2_a,,LHAV2b2_a_L,,L,acetylcholine
14895,VM7d_adPN,ALPN,VM7d_adPN_L,,L,acetylcholine
14897,LHAV4a1_b,,LHAV4a1_b_R,,R,gaba
14962,VC5_lvPN,ALPN,VC5_lvPN_R,,R,acetylcholine
14963,ER5,CX,ER5_L,,L,gaba
14975,hDeltaC,CX,hDeltaC_01_C1,,R,acetylcholine
14985,VA5_lPN,ALPN,VA5_lPN_R,,R,acetylcholine
14986,LAL010,,LAL010_L,,L,acetylcholine
15005,DM6_adPN,ALPN,DM6_adPN_R,,R,acetylcholine
15039,LHPV6g1,,LHPV6g1_R,,R,glutamate
15044,LHAV3e3_b,,LHAV3e3_b_L,,L,acetylcholine
15054,LHCENT13_b,,LHCENT13_b_L,,L,gaba
15083,LAL131,,LAL131_L,,L,glutamate
15122,LHAV2g2_a,,LHAV2g2_a_R,,R,acetylcholine
15125,,ALPN,,,L,acetylcholine
15129,FB1I,CX,FB1I_L,,L,glutamate
15133,VP4_vPN,ALPN,VP4_vPN_L,,L,gaba
15142,VA1d_vPN,ALPN,VA1d_vPN_R,,R,gaba
15151,LAL101,,LAL101_L,,L,gaba
15164,DC3_adPN,ALPN,DC3_adPN_R,,R,acetylcholine
15176,PEN_b(PEN2),CX,PEN_b(PB06b)_R8,,R,acetylcholine
15183,,ALLN,,,R,unclear
15184,DM6_adPN,ALPN,DM6_adPN_L,,L,acetylcholine
15210,PFL3,CX,PFL3(PB12c)_R2_C1_irreg,,L,acetylcholine
15216,LHAV3n1,,LHAV3n1_L,,L,acetylcholine
15274,LAL143,,LAL143_L,,L,gaba
15276,VA1d_vPN,ALPN,VA1d_vPN_L,,L,gaba
15294,M_vPNml63,ALPN,M_vPNml63_L,,L,gaba
15295,LHAV3k5,,LHAV3k5_R,,R,glutamate
15304,LAL156_b,,LAL156_b_L,,L,acetylcholine
15313,VA1d_adPN,ALPN,VA1d_adPN_R,,R,acetylcholine
15325,FB4C,CX,FB4C_L,,L,glutamate
15353,M_adPNm3,ALPN,M_adPNm3_R,,R,acetylcholine
15364,LAL166,,LAL166_L,,L,acetylcholine
15398,Delta7,CX,Delta7(PB15)_L4R5_R,,R,glutamate
15399,Delta7,CX,Delta7(PB15)_L1L9R8_R,,R,glutamate
15409,Delta7,CX,Delta7(PB15)_L8R1R9_L,,L,glutamate
15421,LHAV3e3_a,,LHAV3e3_a_L,,L,acetylcholine
15431,VM5d_adPN,ALPN,VM5d_adPN_R,,R,acetylcholine
15441,LAL154,,LAL154_L,,L,acetylcholine
15444,ER2_d,CX,ER2_d_L,,L,gaba
15458,ExR8,CX,ExR8_L,,L,acetylcholine
15486,LAL025,,LAL025_R,,R,acetylcholine
15495,Delta7,CX,Delta7(PB15)_L3R6_R,,R,glutamate
15499,LAL203,,LAL203_R,,R,acetylcholine
15501,LHAV2b2_a,,LHAV2b2_a_R,,R,acetylcholine
15506,LHAV6g1,,LHAV6g1_L,,L,glutamate
15507,lLN2R_a,ALLN,lLN2R_a_R,,R,gaba
15517,M_vPNml63,ALPN,M_vPNml63_R,,R,gaba
15566,LAL153,,LAL153_L,,L,acetylcholine
15598,LH004m,,LH004m_L,,L,gaba
15616,EPG,CX,EPG(PB08)_R3,,R,acetylcholine
15624,v2LN31,ALLN,v2LN31_R,,R,unclear
15626,MBON07,MBON,MBON07(a1)_L,,L,glutamate
15647,LHAV2m1,,LHAV2m1_L,,L,gaba
15654,Delta7,CX,Delta7(PB15)_L8R1R9_L,,L,glutamate
15662,lLN2R_a,ALLN,lLN2R_a_L,,L,gaba
15663,LAL181,,LAL181_R,,R,acetylcholine
15674,LNOa,CX,LNOa(LAL-NO3a)_L,,L,glutamate
15678,LHAV3j1,,LHAV3j1_R,,R,acetylcholine
15684,LAL203,,LAL203_L,,L,acetylcholine
15689,LAL160,,LAL160_R,,R,acetylcholine
15699,LAL029_e,,LAL029_e_R,,R,acetylcholine
15708,MBON24,MBON,MBON24(B2y5)_R,,R,acetylcholine
15713,EPG,CX,EPG(PB08)_L6,,L,acetylcholine
15717,LHAV2k8,,LHAV2k8_R,,R,acetylcholine
15725,LHPV5i1,,LHPV5i1_R,,R,acetylcholine
15727,CB4083,ALLN,CB4083_R,,R,glutamate
15746,M_lvPNm33,ALPN,M_lvPNm33_R,,R,acetylcholine
15753,LHAV2b2_d,,LHAV2b2_d_L,,L,acetylcholine
15768,FB3A,CX,FB3A_R,,R,glutamate
15789,LAL002,,LAL002_L,,L,glutamate
15795,LHAD1h1,,LHAD1h1_L,,L,gaba
15809,LAL012,,LAL012_R,,R,acetylcholine
15823,DM5_lPN,ALPN,DM5_lPN_L,,L,acetylcholine
15837,Delta7,CX,Delta7(PB15)_L1L9R8_R,,R,glutamate
15839,Delta7,CX,Delta7(PB15)_L1L9R8_R,,R,glutamate
15851,Delta7,CX,Delta7(PB15)_L6R4_L,,L,glutamate
15864,LHPV4j3,,LHPV4j3_R,,R,glutamate
15888,FB4M,CX,FB4M(PPM3-FB3/4-NO-DAN)_R,,R,dopamine
15897,LHPV6m1,,LHPV6m1_R,,R,glutamate
15904,Delta7,CX,Delta7(PB15)_L4R5_R,,R,glutamate
15905,LAL112,,LAL112_R,,R,gaba
15911,LAL189,,LAL189_L,,L,acetylcholine
15919,FB3A,CX,FB3A_L,,L,glutamate
15920,LHAV2b2_d,,LHAV2b2_d_R,,R,acetylcholine
15924,FB4G,CX,FB4G_L,,L,glutamate
15928,M_l2PNm17,ALPN,M_l2PNm17_L,,L,acetylcholine
15929,FB5AA,CX,FB5AA_L,,L,glutamate
15962,LHPV4m1,,LHPV4m1_L,,L,acetylcholine
15967,PFNa,CX,PFNa(PB03)_R9_C1,,R,acetylcholine
15970,,ALPN,,,R,acetylcholine
15992,VM2_adPN,ALPN,VM2_adPN_L,,L,acetylcholine
16000,LAL029_b,,LAL029_b_L,,L,acetylcholine
16003,LAL194,,LAL194_R,,R,acetylcholine
16005,D_adPN,ALPN,D_adPN_R,,R,acetylcholine
16008,PEG,CX,PEG(PB07)_R1,,R,acetylcholine
16013,VP5+VP3_l2PN,ALPN,VP5+VP3_l2PN_L,,L,acetylcholine
16029,LHPV6c1,,LHPV6c1_R,,R,acetylcholine
16054,LHAD1c2b,,LHAD1c2b_L,,L,acetylcholine
16058,LHPD2c7,,LHPD2c7_R,,R,glutamate
16072,LAL146,,LAL146_R,,R,glutamate
16083,VM2_adPN,ALPN,VM2_adPN_R,,R,acetylcholine
16084,LHPV2g1,,LHPV2g1_R,,R,acetylcholine
16085,VP2+VC5_l2PN,ALPN,VP2+VC5_l2PN_L,,L,acetylcholine
16100,FB6O,CX,FB6O_L,,L,glutamate
16107,vLN24,ALLN,vLN24_L,,L,acetylcholine
16110,Delta7,CX,Delta7(PB15)_L3R6_R,,R,glutamate
16124,v2LN33,ALLN,v2LN33_R,,R,acetylcholine
16136,VP5+VP3_l2PN,ALPN,VP5+VP3_l2PN_R,,R,acetylcholine
16141,VM4_adPN,ALPN,VM4_adPN_R,,R,acetylcholine
16158,hDeltaH,CX,hDeltaH_12_C7,,L,acetylcholine
16167,M_l2PN10t19,ALPN,M_l2PN10t19_L,,L,acetylcholine
16180,Delta7,CX,Delta7(PB15)_L3R6_R,,R,glutamate
16188,lLN2R_a,ALLN,lLN2R_a_L,,L,gaba
16206,VA7m_lPN,ALPN,VA7m_lPN_L,,L,acetylcholine
16207,VC5_lvPN,ALPN,VC5_lvPN_L,,L,acetylcholine
16214,PFR_b,CX,PFR_b(PB11b)_R6_C3,,R,acetylcholine
16228,DL3_lPN,ALPN,DL3_lPN_L,,L,acetylcholine
16234,Delta7,CX,Delta7(PB15)_L1L9R8_R,,R,glutamate
16236,VP1m+VP2_lvPN1,ALPN,VP1m+VP2_lvPN1_R,,R,acetylcholine
16264,LHPV2g1,,LHPV2g1_R,,R,acetylcholine
16274,LAL112,,LAL112_L,,L,gaba
16276,LHAV3e1,,LHAV3e1_L,,L,acetylcholine
16292,FB6E,CX,FB6E_R,,R,glutamate
16303,PFR_a,CX,PFR_a(PB11a)_L6_C6,,L,unclear
16311,LAL023,,LAL023_R,,R,acetylcholine
16315,FB6F,CX,FB6F_L,,L,glutamate
16328,LHPV7c1,,LHPV7c1_L,,L,acetylcholine
16343,ER4d,CX,ER4d_R,,R,gaba
16360,EPG,CX,EPG(PB08)_L6,,L,acetylcholine
16379,l2LN23,ALLN,l2LN23_R,,R,gaba
16392,LHPD5b1,,LHPD5b1_L,,L,acetylcholine
16402,LAL146,,LAL146_L,,L,glutamate
16412,Delta7,CX,Delta7(PB15)_L7R2_L,,L,glutamate
16416,LHAV4a2,,LHAV4a2_L,,L,gaba
16422,LHAV4a2,,LHAV4a2_R,,R,gaba
16426,VM5v_adPN,ALPN,VM5v_adPN_R,,R,acetylcholine
16430,FB5H,CX,FB5H_L,,L,dopamine
16433,VC4_adPN,ALPN,VC4_adPN_L,,L,acetylcholine
16434,l2LN21,ALLN,l2LN21_R,,R,gaba
16437,M_vPNml63,ALPN,M_vPNml63_R,,R,gaba
16440,ER4m,CX,ER4m_L,,L,gaba
16460,lLN2T_b,ALLN,lLN2T_b(Tortuous)_R,,R,acetylcholine
16476,Delta7,CX,Delta7(PB15)_L7R2_L,,L,glutamate
16493,LAL113,,LAL113_R,,R,gaba
16508,M_lvPNm24,ALPN,M_lvPNm24_R,,R,acetylcholine
16511,lLN8,ALLN,lLN8_L,,L,gaba
16513,LHPV4j4,,LHPV4j4_R,,R,glutamate
16524,VM7v_adPN,ALPN,VM7v_adPN_L,,L,acetylcholine
16526,LHAD1h1,,LHAD1h1_R,,R,gaba
16540,Delta7,CX,Delta7(PB15)_L2R7_R,,R,glutamate
16553,Delta7,CX,Delta7(PB15)_L5R4_L,,L,glutamate
16562,LHPV6j1,,LHPV6j1_R,,R,acetylcholine
16571,LAL054,,LAL054_R,,R,glutamate
16598,ER3w_b,CX,ER3w_b_R,,R,gaba
16601,l2LN21,ALLN,l2LN21_L,,L,gaba
16610,VA7m_lPN,ALPN,VA7m_lPN_R,,R,acetylcholine
16629,M_lvPNm39,ALPN,M_lvPNm39_L,,L,acetylcholine
16636,LHAV6g1,,LHAV6g1_R,,R,glutamate
16642,LAL122,,LAL122_R,,R,glutamate
16648,VP1d_il2PN,ALPN,VP1d_il2PN_L,,L,acetylcholine
16649,LHAV2b2_b,,LHAV2b2_b_R,,R,acetylcholine
16651,M_vPNml63,ALPN,M_vPNml63_L,,L,gaba
16668,v2LN3A,ALLN,v2LN3A_R,,R,unclear
16706,LHPV2a1_e,,LHPV2a1_e_R,,R,gaba
16707,LAL162,,LAL162_R,,R,acetylcholine
16708,LAL166,,LAL166_R,,R,acetylcholine
16715,LHAV6e1,,LHAV6e1_L,,L,acetylcholine
16724,LHPV4j4,,LHPV4j4_L,,L,glutamate
16735,LAL076,,LAL076_L,,L,glutamate
16736,LHPV4m1,,LHPV4m1_R,,R,acetylcholine
16740,LH004m,,LH004m_R,,R,gaba
16769,LHAV3q1,,LHAV3q1_R,,R,acetylcholine
16800,PFGs,CX,PFGs(PB10)_L4_C4,,L,unclear
16818,ER4d,CX,ER4d_R,,R,gaba
16862,LAL112,,LAL112_R,,R,gaba
16869,Delta7,CX,Delta7(PB15)_L7R3_L,,L,glutamate
16908,FB4O,CX,FB4O_R,,R,glutamate
16921,M_l2PNm15,ALPN,M_l2PNm15_R,,R,acetylcholine
16922,l2LN23,ALLN,l2LN23_R,,R,gaba
16953,LAL147_c,,LAL147_c_L,,L,glutamate
16969,LHAV1e1,,LHAV1e1_R,,R,gaba
16973,FB2G_b,CX,FB2G_b_R,,R,glutamate
16979,LHAV3j1,,LHAV3j1_L,,L,acetylcholine
16986,LAL127,,LAL127_L,,L,gaba
16993,LHAV2m1,,LHAV2m1_L,,L,gaba
17000,PFL3,CX,PFL3(PB12c)_L1_C3,,L,acetylcholine
17016,LNO1,CX,LNO1_R,,R,gaba
17024,Delta7,CX,Delta7(PB15)_L5R4_L,,L,glutamate
17027,DL2v_adPN,ALPN,DL2v_adPN_L,,L,acetylcholine
17051,LAL175,,LAL175_L,,L,acetylcholine
17052,DM5_lPN,ALPN,DM5_lPN_L,,L,acetylcholine
17061,FB4L,CX,FB4L_L,,L,dopamine
17078,ER5,CX,ER5_R,,R,gaba
17082,LAL192,,LAL192_L,,L,acetylcholine
17105,LHPV2a1_e,,LHPV2a1_e_L,,L,gaba
17107,,ALLN,,,R,acetylcholine
17113,LAL129,,LAL129_R,,R,acetylcholine
17143,Delta7,CX,Delta7(PB15)_L2R7_R,,R,glutamate
17150,LHAV3k2,,LHAV3k2_R,,R,acetylcholine
17156,LHPV6o1,,LHPV6o1_R,,R,acetylcholine
17170,LHAV6e1,,LHAV6e1_R,,R,acetylcholine
17171,ER5,CX,ER5_R,,R,gaba
17175,LHPV7a2,,LHPV7a2_R,,R,acetylcholine
17189,LHAV4d1,,LHAV4d1_L,,L,unclear
17201,LAL175,,LAL175_L,,L,acetylcholine
17220,LAL185,,LAL185_L,,L,acetylcholine
17225,VP3+_vPN,ALPN,VP3+_vPN_L,,L,gaba
17232,LAL136_a,,LAL136_a_R,,R,acetylcholine
17258,LHPD2d1,,LHPD2d1_L,,L,glutamate
17286,PFL3,CX,PFL3(PB12c)_R1_C2_irreg,,L,acetylcholine
17290,PFL3,CX,PFL3(PB12c)_L6_C8,,L,acetylcholine
17319,VP3+_l2PN,ALPN,VP3+_l2PN_R,,R,acetylcholine
17325,lLN2P_a,ALLN,lLN2P_a_L,,L,gaba
17350,DM6_adPN,ALPN,DM6_adPN_L,,L,acetylcholine
17371,M_vPNml65,ALPN,M_vPNml65_R,,R,gaba
17379,Delta7,CX,Delta7(PB15)_L4R5_R,,R,glutamate
17402,ER4m,CX,ER4m_L,,L,gaba
17419,ER6,CX,ER6_R,,R,gaba
17420,LAL127,,LAL127_R,,R,gaba
17421,LAL128,,LAL128_R,,R,dopamine
17454,PEN_a(PEN1),CX,PEN_a(PB06a)_L4,,L,acetylcholine
17480,FB2D,CX,FB2D_L,,L,glutamate
17484,DC2_adPN,ALPN,DC2_adPN_R,,R,acetylcholine
17508,LAL167,,LAL167_R,,R,acetylcholine
17532,LAL140,,LAL140_R,,R,gaba
17540,DL2v_adPN,ALPN,DL2v_adPN_L,,L,acetylcholine
17552,FB7A,CX,FB7A_R,,R,glutamate
17561,ER3m,CX,ER3m_R,,R,gaba
17566,v2LN4,ALLN,v2LN4_R,,R,acetylcholine
17569,VC3_adPN,ALPN,VC3_adPN_L,,L,acetylcholine
17570,VM5d_adPN,ALPN,VM5d_adPN_L,,L,acetylcholine
17573,LHAV2k6,,LHAV2k6_R,,R,acetylcholine
17591,ER4d,CX,ER4d_R,,R,gaba
17602,hDeltaL,CX,hDeltaL_14_C12,,L,acetylcholine
17650,VC3_adPN,ALPN,VC3_adPN_R,,R,acetylcholine
17679,ER2_d,CX,ER2_d_R,,R,gaba
17685,LAL300m,,LAL300m_L,,L,acetylcholine
17691,LAL196,,LAL196_R,,R,acetylcholine
17705,M_vPNml65,ALPN,M_vPNml65_L,,L,gaba
17706,LAL155,,LAL155_L,,L,acetylcholine
17720,FB2B_b,CX,FB2B_b_R,,R,glutamate
17722,VP3+_vPN,ALPN,VP3+_vPN_R,,R,gaba
17728,hDeltaC,CX,hDeltaC_14_C12,,L,acetylcholine
17738,FB2H_b,CX,FB2H_b_R,,R,glutamate
17749,FB2L,CX,FB2L_L,,L,glutamate
17751,LAL147_a,,LAL147_a_R,,R,glutamate
17753,Delta7,CX,Delta7(PB15)_L7R3_L,,L,glutamate
17759,FB5N,CX,FB5N_R,,R,glutamate
17763,FB6B,CX,FB6B_L,,L,glutamate
17780,hDeltaJ,CX,hDeltaJ_04_C4,,R,acetylcholine
17800,,ALPN,,,R,acetylcholine
17801,hDeltaA,CX,hDeltaA_01_C1,,R,acetylcholine
17804,Delta7,CX,Delta7(PB15)_L7R2_L,,L,glutamate
17812,LHAV3k6,,LHAV3k6_R,,R,acetylcholine
17816,hDeltaB,CX,hDeltaB_01_C1,,R,acetylcholine
17817,M_vPNml79,ALPN,M_vPNml79_R,,R,gaba
17820,hDeltaB,CX,hDeltaB_02_C2,,R,acetylcholine
17821,LAL147_c,,LAL147_c_R,,R,glutamate
17825,LHPV7a2,,LHPV7a2_L,,L,acetylcholine
17846,LHCENT14,,LHCENT14_R,,R,glutamate
17847,v2LN40_2,ALLN,v2LN40_2_R,,R,unclear
17874,hDeltaM,CX,hDeltaM_C8,,L,acetylcholine
17904,LHAV2b5,,LHAV2b5_L,,L,acetylcholine
17924,DA3_adPN,ALPN,DA3_adPN_L,,L,acetylcholine
17946,MBON14,MBON,MBON14(a3)_R,,R,acetylcholine
17991,hDeltaA,CX,hDeltaA_13_C11,,L,acetylcholine
18007,LHPV2i1,,LHPV2i1_L,,L,acetylcholine
18015,DM6_adPN,ALPN,DM6_adPN_L,,L,acetylcholine
